shipment_id,created_date,shipped_date,delivered_date,sender_country,origin_center,destination_region,weight_grams,shipment_type,delivery_status,delay_reason,distance_km,return_reason,customer_rating,is_holiday_season
1231,2024-03-16,2024-03-16,2024-03-25,LT,Siauliai,Vilnius,4863,EMS,Delayed,Address error,120,,3,False
1232,2024-12-02,2024-12-02,,LT,Siauliai,Klaipeda,379,Standard,Returned,Sorting issue,135,Address incorrect,2,True
1233,2024-11-09,2024-11-11,2024-11-13,LT,Klaipeda,Vilnius,2883,Express,Delivered,None,253,,4,True
1234,2024-02-03,2024-02-05,2024-02-07,LT,Klaipeda,Siauliai,4754,Standard,Delivered,None,128,,2,False
1235,2024-10-08,2024-10-10,2024-10-11,LT,Klaipeda,Klaipeda,904,Registered,Delivered,None,207,,1,False
1236,2024-01-22,2024-01-24,2024-01-26,LT,Klaipeda,Siauliai,4141,EMS,Delivered,None,243,,2,False
1237,2024-08-07,2024-08-07,2024-08-16,LT,Vilnius,Siauliai,4272,Express,Delayed,Weather,67,,4,False
1238,2024-06-24,2024-06-26,2024-06-29,LT,Siauliai,Vilnius,1301,Registered,Delivered,None,217,,3,False
1239,2024-08-08,2024-08-09,2024-08-11,LT,Panevezys,Vilnius,1115,Registered,Delivered,None,251,,4,False
1240,2024-07-07,2024-07-09,2024-07-12,LT,Vilnius,Vilnius,3941,EMS,Delivered,None,81,,2,False
1241,2024-09-19,2024-09-19,2024-09-22,LT,Kaunas,Siauliai,3579,Registered,Delivered,None,54,,4,False
1242,2024-02-23,2024-02-25,2024-03-02,LT,Panevezys,Vilnius,971,Express,Delayed,Address error,11,,5,False
1243,2024-04-30,2024-04-30,2024-05-01,LT,Siauliai,Siauliai,3669,Standard,Delivered,None,314,,5,False
1244,2024-08-10,2024-08-12,2024-08-13,LT,Vilnius,Klaipeda,4145,Standard,Delivered,None,56,,5,False
1245,2024-12-28,2024-12-29,2024-12-30,LT,Klaipeda,Kaunas,3295,EMS,Delivered,None,154,,3,True
1246,2024-05-13,2024-05-15,2024-05-17,LT,Siauliai,Panevezys,258,Express,Delivered,None,277,,3,False
1247,2024-09-06,2024-09-08,2024-09-09,LT,Klaipeda,Klaipeda,2006,Registered,Delivered,None,154,,3,False
1248,2024-02-08,2024-02-09,2024-02-15,LT,Vilnius,Siauliai,4442,Registered,Delayed,Sorting issue,69,,1,False
1249,2024-02-15,2024-02-17,2024-02-26,LT,Kaunas,Kaunas,3385,Registered,Delayed,Sorting issue,93,,1,False
1250,2024-04-24,2024-04-25,2024-05-04,LT,Siauliai,Klaipeda,536,Express,Delayed,High volume,335,,3,False
1251,2024-08-19,2024-08-21,2024-08-24,LT,Klaipeda,Siauliai,1829,EMS,Delivered,None,336,,5,False
1252,2024-08-07,2024-08-07,2024-08-08,LT,Klaipeda,Panevezys,1475,Registered,Delivered,None,155,,1,False
1253,2024-10-17,2024-10-18,2024-10-20,LT,Kaunas,Vilnius,2178,EMS,Delivered,None,116,,5,False
1254,2024-04-30,2024-04-30,2024-05-04,LT,Siauliai,Klaipeda,4479,EMS,Delivered,None,156,,5,False
1255,2024-07-26,2024-07-27,2024-07-31,LT,Vilnius,Vilnius,1016,Express,Delivered,None,121,,3,False
1256,2024-01-23,2024-01-24,,LT,Kaunas,Kaunas,1916,Registered,Returned,Weather,52,Recipient unavailable,5,False
1257,2024-07-29,2024-07-29,2024-07-31,LT,Kaunas,Klaipeda,1597,Express,Delivered,None,164,,4,False
1258,2024-06-01,2024-06-03,,LT,Siauliai,Kaunas,1743,Express,Returned,High volume,182,Address incorrect,3,False
1259,2024-04-12,2024-04-12,2024-04-13,LT,Panevezys,Vilnius,1657,EMS,Delivered,None,189,,3,False
1260,2024-07-17,2024-07-18,2024-07-19,LT,Siauliai,Kaunas,1069,Express,Delivered,None,140,,1,False
1261,2024-05-30,2024-05-30,2024-06-01,LT,Kaunas,Panevezys,4167,Registered,Delivered,None,63,,3,False
1262,2024-09-15,2024-09-16,2024-09-20,LT,Siauliai,Siauliai,394,EMS,Delayed,Weather,330,,1,False
1263,2024-03-05,2024-03-07,2024-03-10,LT,Siauliai,Klaipeda,145,Registered,Delivered,None,314,,3,False
1264,2024-02-19,2024-02-21,2024-02-23,LT,Kaunas,Kaunas,117,EMS,Delivered,None,158,,5,False
1265,2024-04-09,2024-04-09,2024-04-11,LT,Klaipeda,Siauliai,4168,Express,Delivered,None,345,,2,False
1266,2024-03-01,2024-03-01,2024-03-03,LT,Siauliai,Vilnius,1291,Express,Delivered,None,29,,4,False
1267,2024-01-19,2024-01-20,2024-01-21,LT,Klaipeda,Kaunas,923,Express,Delivered,None,212,,2,False
1268,2024-10-09,2024-10-10,2024-10-15,LT,Klaipeda,Siauliai,958,Registered,Delayed,Sorting issue,297,,2,False
1269,2024-06-02,2024-06-03,2024-06-06,LT,Klaipeda,Panevezys,908,Express,Delivered,None,313,,4,False
1270,2024-02-17,2024-02-19,2024-02-20,LT,Siauliai,Siauliai,4012,Registered,Delivered,None,230,,4,False
1271,2024-10-13,2024-10-14,2024-10-17,LT,Vilnius,Klaipeda,1641,EMS,Delivered,None,119,,3,False
1272,2024-09-12,2024-09-12,2024-09-14,LT,Panevezys,Panevezys,3169,Standard,Delivered,None,25,,4,False
1273,2024-05-08,2024-05-09,2024-05-12,LT,Panevezys,Panevezys,3085,EMS,Delivered,None,280,,2,False
1274,2024-10-17,2024-10-19,2024-10-23,LT,Vilnius,Klaipeda,1479,Standard,Delivered,None,5,,4,False
1275,2024-05-12,2024-05-12,2024-05-15,LT,Klaipeda,Klaipeda,3240,EMS,Delivered,None,105,,3,False
1276,2024-06-23,2024-06-23,2024-06-25,LT,Kaunas,Klaipeda,2386,Registered,Delivered,None,182,,4,False
1277,2024-03-01,2024-03-03,2024-03-07,LT,Kaunas,Klaipeda,2173,Standard,Delivered,None,71,,3,False
1278,2024-03-19,2024-03-21,2024-03-24,LT,Kaunas,Klaipeda,3375,Standard,Delivered,None,44,,2,False
1279,2024-02-28,2024-02-28,2024-03-02,LT,Klaipeda,Klaipeda,997,Standard,Delivered,None,82,,4,False
1280,2024-01-24,2024-01-26,2024-01-31,LT,Vilnius,Siauliai,2893,Registered,Delayed,Address error,227,,4,False
1281,2024-09-13,2024-09-15,2024-09-16,LT,Klaipeda,Vilnius,3276,EMS,Delivered,None,245,,5,False
1282,2024-06-07,2024-06-07,2024-06-11,LT,Siauliai,Kaunas,2533,Registered,Delivered,None,162,,1,False
1283,2024-06-27,2024-06-28,2024-07-01,LT,Klaipeda,Vilnius,2144,Standard,Delivered,None,210,,3,False
1284,2024-09-29,2024-09-30,2024-10-03,LT,Panevezys,Vilnius,1369,Registered,Delivered,None,173,,1,False
1285,2024-05-12,2024-05-12,2024-05-19,LT,Siauliai,Panevezys,3290,EMS,Delayed,High volume,13,,1,False
1286,2024-07-28,2024-07-29,,LT,Panevezys,Siauliai,2967,Express,Returned,Weather,272,Damaged,2,False
1287,2024-08-09,2024-08-10,2024-08-13,LT,Siauliai,Klaipeda,1722,Standard,Delivered,None,281,,1,False
1288,2024-04-05,2024-04-05,2024-04-08,LT,Panevezys,Klaipeda,3050,Express,Delivered,None,339,,1,False
1289,2024-10-17,2024-10-17,2024-10-21,LT,Siauliai,Panevezys,4905,Standard,Delivered,None,49,,2,False
1290,2024-04-17,2024-04-18,2024-04-22,LT,Vilnius,Kaunas,1387,Registered,Delivered,None,179,,1,False
1291,2024-05-10,2024-05-12,2024-05-15,LT,Kaunas,Klaipeda,470,EMS,Delivered,None,124,,3,False
1292,2024-01-17,2024-01-19,2024-01-20,LT,Klaipeda,Klaipeda,222,Registered,Delivered,None,109,,2,False
1293,2024-03-01,2024-03-02,2024-03-03,LT,Kaunas,Klaipeda,4965,Registered,Delivered,None,57,,3,False
1294,2024-03-06,2024-03-08,2024-03-12,LT,Kaunas,Panevezys,4999,EMS,Delivered,None,304,,3,False
1295,2024-08-09,2024-08-10,,LT,Panevezys,Panevezys,3265,Standard,Returned,High volume,300,Recipient unavailable,2,False
1296,2024-05-12,2024-05-13,2024-05-15,LT,Siauliai,Siauliai,176,Registered,Delivered,None,250,,4,False
1297,2024-09-12,2024-09-13,2024-09-17,LT,Klaipeda,Klaipeda,810,Standard,Delivered,None,176,,5,False
1298,2024-09-23,2024-09-25,2024-09-29,LT,Kaunas,Panevezys,3933,Standard,Delivered,None,249,,3,False
1299,2024-12-13,2024-12-14,2024-12-17,LT,Panevezys,Panevezys,149,Express,Delivered,None,149,,5,True
1300,2024-01-30,2024-01-31,2024-02-02,LT,Vilnius,Klaipeda,3072,EMS,Delivered,None,167,,5,False
1301,2024-09-12,2024-09-13,2024-09-17,LT,Panevezys,Kaunas,3311,EMS,Delivered,None,247,,4,False
1302,2024-07-17,2024-07-18,2024-07-19,LT,Panevezys,Klaipeda,2309,Express,Delivered,None,306,,4,False
1303,2024-11-29,2024-12-01,,LT,Klaipeda,Siauliai,1943,EMS,Lost,Address error,197,,4,True
1304,2024-11-11,2024-11-13,2024-11-14,LT,Siauliai,Vilnius,2871,Registered,Delivered,None,44,,5,True
1305,2024-10-13,2024-10-14,,LT,Panevezys,Klaipeda,4707,Express,Returned,Weather,152,Address incorrect,1,False
1306,2024-09-05,2024-09-05,2024-09-06,LT,Siauliai,Klaipeda,93,EMS,Delivered,None,83,,3,False
1307,2024-06-12,2024-06-14,,LT,Klaipeda,Kaunas,4860,EMS,Returned,Weather,110,Address incorrect,2,False
1308,2024-01-30,2024-01-31,2024-02-01,LT,Kaunas,Panevezys,4915,EMS,Delivered,None,218,,3,False
1309,2024-02-26,2024-02-27,2024-03-04,LT,Klaipeda,Kaunas,2141,Registered,Delayed,Address error,35,,2,False
1310,2024-09-07,2024-09-08,2024-09-12,LT,Klaipeda,Kaunas,1545,Express,Delivered,None,65,,5,False
1311,2024-05-25,2024-05-26,,LT,Klaipeda,Siauliai,220,EMS,Returned,Address error,179,Damaged,3,False
1312,2024-08-12,2024-08-12,2024-08-14,LT,Klaipeda,Vilnius,4946,Express,Delivered,None,254,,3,False
1313,2024-05-27,2024-05-28,2024-06-01,LT,Klaipeda,Kaunas,57,Standard,Delivered,None,338,,2,False
1314,2024-01-12,2024-01-13,2024-01-15,LT,Vilnius,Kaunas,1547,Express,Delivered,None,246,,1,False
1315,2024-05-13,2024-05-15,2024-05-22,LT,Klaipeda,Kaunas,2438,Standard,Delayed,Sorting issue,218,,4,False
1316,2024-07-03,2024-07-05,2024-07-08,LT,Vilnius,Vilnius,3383,Registered,Delivered,None,291,,2,False
1317,2024-12-11,2024-12-12,2024-12-14,LT,Siauliai,Panevezys,2935,Registered,Delivered,None,276,,1,True
1318,2024-07-04,2024-07-06,,LT,Panevezys,Siauliai,1275,EMS,Returned,Address error,177,Recipient unavailable,4,False
1319,2024-10-06,2024-10-07,2024-10-09,LT,Siauliai,Kaunas,2211,Standard,Delivered,None,236,,5,False
1320,2024-12-04,2024-12-06,,LT,Klaipeda,Siauliai,1752,Standard,Lost,Address error,7,,5,True
1321,2024-07-09,2024-07-11,2024-07-14,LT,Kaunas,Kaunas,2667,Standard,Delivered,None,20,,2,False
1322,2024-09-06,2024-09-07,2024-09-09,LT,Kaunas,Kaunas,744,Express,Delivered,None,102,,4,False
1323,2024-02-26,2024-02-28,2024-03-01,LT,Panevezys,Klaipeda,91,Standard,Delivered,None,247,,1,False
1324,2024-03-03,2024-03-03,2024-03-06,LT,Klaipeda,Vilnius,1562,EMS,Delivered,None,209,,4,False
1325,2024-04-10,2024-04-11,,LT,Kaunas,Panevezys,3031,Standard,Returned,High volume,257,Recipient unavailable,4,False
1326,2024-05-07,2024-05-09,2024-05-10,LT,Siauliai,Vilnius,651,EMS,Delivered,None,271,,4,False
1327,2024-02-22,2024-02-24,2024-03-03,LT,Panevezys,Panevezys,3256,EMS,Delayed,Sorting issue,313,,4,False
1328,2024-07-19,2024-07-20,2024-07-22,LT,Klaipeda,Klaipeda,4263,Registered,Delivered,None,125,,3,False
1329,2024-12-08,2024-12-08,,LT,Siauliai,Klaipeda,1919,Registered,Lost,Address error,217,,3,True
1330,2024-10-25,2024-10-26,2024-10-28,LT,Vilnius,Vilnius,711,EMS,Delivered,None,227,,3,False
1331,2024-05-14,2024-05-15,2024-05-18,LT,Panevezys,Panevezys,2730,Registered,Delivered,None,98,,5,False
1332,2024-04-28,2024-04-29,2024-05-01,LT,Siauliai,Panevezys,596,Registered,Delivered,None,75,,3,False
1333,2024-09-25,2024-09-27,2024-09-30,LT,Kaunas,Kaunas,3960,Express,Delivered,None,284,,4,False
1334,2024-01-17,2024-01-17,2024-01-21,LT,Vilnius,Siauliai,737,EMS,Delivered,None,98,,3,False
1335,2024-05-01,2024-05-02,2024-05-04,LT,Klaipeda,Kaunas,2973,Registered,Delivered,None,264,,1,False
1336,2024-09-07,2024-09-07,2024-09-14,LT,Klaipeda,Siauliai,4375,Standard,Delayed,Address error,197,,3,False
1337,2024-11-17,2024-11-18,2024-11-22,LT,Vilnius,Vilnius,1943,Registered,Delayed,Address error,107,,3,True
1338,2024-11-29,2024-11-30,2024-12-09,LT,Vilnius,Klaipeda,4255,Express,Delayed,Address error,254,,2,True
1339,2024-10-08,2024-10-09,2024-10-11,LT,Siauliai,Vilnius,3727,EMS,Delivered,None,123,,5,False
1340,2024-03-05,2024-03-07,2024-03-09,LT,Panevezys,Vilnius,4185,EMS,Delivered,None,154,,5,False
1341,2024-03-19,2024-03-19,2024-03-23,LT,Kaunas,Siauliai,1028,Registered,Delivered,None,302,,5,False
1342,2024-06-12,2024-06-13,2024-06-16,LT,Klaipeda,Kaunas,3373,Registered,Delivered,None,22,,2,False
1343,2024-12-29,2024-12-29,2024-12-30,LT,Kaunas,Siauliai,4859,Express,Delivered,None,347,,2,True
1344,2024-12-29,2024-12-31,2025-01-04,LT,Kaunas,Panevezys,1448,EMS,Delivered,None,115,,5,True
1345,2024-01-08,2024-01-08,2024-01-10,LT,Siauliai,Klaipeda,4378,EMS,Delivered,None,218,,4,False
1346,2024-12-13,2024-12-13,2024-12-20,LT,Vilnius,Kaunas,822,Registered,Delayed,Weather,20,,1,True
1347,2024-01-10,2024-01-11,2024-01-13,LT,Panevezys,Siauliai,1605,EMS,Delivered,None,172,,1,False
1348,2024-09-27,2024-09-28,2024-09-30,LT,Siauliai,Panevezys,3399,Express,Delivered,None,160,,3,False
1349,2024-09-05,2024-09-06,2024-09-09,LT,Kaunas,Siauliai,378,Standard,Delivered,None,250,,1,False
1350,2024-02-24,2024-02-25,2024-02-28,LT,Vilnius,Klaipeda,483,Registered,Delivered,None,232,,2,False
1351,2024-06-12,2024-06-14,2024-06-18,LT,Vilnius,Kaunas,4796,EMS,Delivered,None,294,,1,False
1352,2024-06-05,2024-06-07,2024-06-09,LT,Kaunas,Siauliai,2454,Express,Delivered,None,185,,2,False
1353,2024-01-16,2024-01-17,2024-01-19,LT,Vilnius,Vilnius,4953,Registered,Delivered,None,263,,2,False
1354,2024-07-13,2024-07-15,2024-07-18,LT,Kaunas,Kaunas,314,EMS,Delivered,None,27,,2,False
1355,2024-01-26,2024-01-28,2024-01-31,LT,Klaipeda,Kaunas,4459,Standard,Delivered,None,95,,2,False
1356,2024-02-23,2024-02-24,2024-02-25,LT,Kaunas,Siauliai,4152,EMS,Delivered,None,82,,5,False
1357,2024-04-01,2024-04-03,2024-04-10,LT,Panevezys,Panevezys,2352,Registered,Delayed,Address error,152,,3,False
1358,2024-10-30,2024-10-30,2024-11-01,LT,Kaunas,Klaipeda,1927,Express,Delivered,None,286,,5,False
1359,2024-09-30,2024-09-30,2024-10-02,LT,Siauliai,Panevezys,1493,Registered,Delivered,None,105,,1,False
1360,2024-06-05,2024-06-06,2024-06-10,LT,Vilnius,Vilnius,4204,Express,Delivered,None,49,,3,False
1361,2024-04-25,2024-04-26,2024-04-27,LT,Panevezys,Panevezys,3079,Registered,Delivered,None,307,,2,False
1362,2024-09-11,2024-09-12,2024-09-14,LT,Kaunas,Siauliai,2511,EMS,Delivered,None,198,,1,False
1363,2024-03-04,2024-03-05,2024-03-08,LT,Vilnius,Panevezys,3134,Express,Delivered,None,203,,2,False
1364,2024-07-12,2024-07-12,2024-07-18,LT,Vilnius,Siauliai,246,EMS,Delayed,Weather,179,,1,False
1365,2024-05-12,2024-05-14,2024-05-15,LT,Vilnius,Kaunas,1348,Express,Delivered,None,306,,5,False
1366,2024-12-13,2024-12-13,2024-12-14,LT,Klaipeda,Klaipeda,3939,Standard,Delivered,None,145,,2,True
1367,2024-05-29,2024-05-31,2024-06-04,LT,Panevezys,Kaunas,4598,Express,Delivered,None,152,,1,False
1368,2024-12-19,2024-12-21,2024-12-23,LT,Kaunas,Vilnius,3082,Registered,Delivered,None,283,,1,True
1369,2024-11-21,2024-11-23,2024-11-26,LT,Panevezys,Kaunas,3658,Express,Delivered,None,36,,2,True
1370,2024-12-12,2024-12-14,2024-12-17,LT,Kaunas,Vilnius,1231,EMS,Delivered,None,83,,4,True
1371,2024-11-04,2024-11-04,2024-11-08,LT,Vilnius,Kaunas,4197,Registered,Delivered,None,90,,3,True
1372,2024-04-27,2024-04-27,2024-04-30,LT,Vilnius,Klaipeda,4370,Standard,Delivered,None,222,,1,False
1373,2024-04-11,2024-04-13,,LT,Vilnius,Siauliai,4811,Express,Returned,Address error,239,Recipient unavailable,3,False
1374,2024-03-15,2024-03-16,2024-03-20,LT,Vilnius,Vilnius,4728,Standard,Delivered,None,9,,1,False
1375,2024-11-25,2024-11-25,2024-11-27,LT,Siauliai,Siauliai,1705,EMS,Delivered,None,338,,2,True
1376,2024-08-01,2024-08-02,,LT,Siauliai,Kaunas,1627,Standard,Lost,High volume,172,,1,False
1377,2024-04-10,2024-04-12,2024-04-15,LT,Vilnius,Klaipeda,991,Express,Delivered,None,158,,1,False
1378,2024-09-05,2024-09-06,2024-09-13,LT,Kaunas,Vilnius,1272,Standard,Delayed,Sorting issue,323,,5,False
1379,2024-02-28,2024-02-29,2024-03-01,LT,Vilnius,Vilnius,2906,Registered,Delivered,None,292,,5,False
1380,2024-04-06,2024-04-06,2024-04-07,LT,Panevezys,Kaunas,3679,Registered,Delivered,None,203,,2,False
1381,2024-04-13,2024-04-13,2024-04-14,LT,Vilnius,Kaunas,2294,Standard,Delivered,None,47,,2,False
1382,2024-07-01,2024-07-01,2024-07-02,LT,Kaunas,Kaunas,2783,EMS,Delivered,None,31,,4,False
1383,2024-04-11,2024-04-12,2024-04-15,LT,Klaipeda,Siauliai,1374,Express,Delivered,None,332,,1,False
1384,2024-03-25,2024-03-25,,LT,Kaunas,Vilnius,4119,Express,Returned,Weather,299,Address incorrect,2,False
1385,2024-04-24,2024-04-25,2024-04-27,LT,Kaunas,Siauliai,4984,Registered,Delivered,None,82,,2,False
1386,2024-07-15,2024-07-15,2024-07-16,LT,Vilnius,Vilnius,4012,Registered,Delivered,None,50,,2,False
1387,2024-10-13,2024-10-13,2024-10-14,LT,Panevezys,Kaunas,4293,Standard,Delivered,None,276,,2,False
1388,2024-06-08,2024-06-08,2024-06-10,LT,Siauliai,Kaunas,3725,Express,Delivered,None,155,,5,False
1389,2024-01-16,2024-01-17,2024-01-20,LT,Klaipeda,Klaipeda,567,EMS,Delivered,None,66,,5,False
1390,2024-12-21,2024-12-23,2024-12-28,LT,Kaunas,Vilnius,1695,Registered,Delayed,Address error,348,,4,True
1391,2024-04-16,2024-04-17,2024-04-20,LT,Siauliai,Siauliai,937,Registered,Delivered,None,289,,4,False
1392,2024-04-27,2024-04-28,2024-04-29,LT,Klaipeda,Kaunas,3290,EMS,Delivered,None,323,,3,False
1393,2024-02-11,2024-02-13,2024-02-15,LT,Vilnius,Kaunas,3980,Registered,Delivered,None,188,,3,False
1394,2024-06-21,2024-06-23,2024-06-26,LT,Kaunas,Vilnius,4398,Standard,Delivered,None,96,,3,False
1395,2024-12-30,2024-12-30,2025-01-07,LT,Panevezys,Klaipeda,4912,Express,Delayed,High volume,38,,1,True
1396,2024-10-05,2024-10-06,2024-10-13,LT,Kaunas,Siauliai,1751,Standard,Delayed,Sorting issue,326,,5,False
1397,2024-11-08,2024-11-10,2024-11-16,LT,Panevezys,Siauliai,1505,Express,Delayed,Address error,191,,4,True
1398,2024-11-14,2024-11-14,2024-11-16,LT,Vilnius,Kaunas,4702,Standard,Delivered,None,171,,3,True
1399,2024-11-09,2024-11-10,2024-11-13,LT,Kaunas,Klaipeda,1543,Registered,Delivered,None,169,,2,True
1400,2024-05-31,2024-06-02,2024-06-08,LT,Vilnius,Panevezys,2183,EMS,Delayed,Address error,271,,4,False
1401,2024-07-17,2024-07-17,2024-07-20,LT,Klaipeda,Siauliai,3916,Standard,Delivered,None,208,,3,False
1402,2024-09-17,2024-09-17,2024-09-18,LT,Siauliai,Kaunas,2035,EMS,Delivered,None,259,,1,False
1403,2024-09-23,2024-09-23,2024-09-27,LT,Panevezys,Vilnius,3310,Express,Delivered,None,160,,5,False
1404,2024-09-23,2024-09-25,,LT,Klaipeda,Panevezys,4238,Standard,Returned,Address error,300,Damaged,5,False
1405,2024-06-03,2024-06-03,2024-06-06,LT,Siauliai,Panevezys,4366,Express,Delivered,None,64,,2,False
1406,2024-01-18,2024-01-19,2024-01-21,LT,Vilnius,Panevezys,1607,Registered,Delivered,None,167,,5,False
1407,2024-05-03,2024-05-04,2024-05-06,LT,Vilnius,Kaunas,4195,Express,Delivered,None,236,,1,False
1408,2024-10-28,2024-10-29,2024-10-30,LT,Vilnius,Kaunas,3846,Registered,Delivered,None,48,,5,False
1409,2024-06-16,2024-06-18,2024-06-24,LT,Panevezys,Siauliai,1408,Registered,Delayed,Sorting issue,176,,5,False
1410,2024-10-03,2024-10-05,2024-10-07,LT,Siauliai,Klaipeda,3783,Standard,Delivered,None,21,,4,False
1411,2024-07-29,2024-07-30,2024-08-02,LT,Vilnius,Panevezys,850,Registered,Delivered,None,156,,2,False
1412,2024-01-11,2024-01-12,,LT,Kaunas,Vilnius,3584,Standard,Returned,Weather,23,Damaged,2,False
1413,2024-08-14,2024-08-14,2024-08-15,LT,Vilnius,Vilnius,2796,Express,Delivered,None,280,,4,False
1414,2024-04-19,2024-04-19,2024-04-22,LT,Panevezys,Vilnius,3104,Registered,Delivered,None,88,,5,False
1415,2024-11-19,2024-11-19,2024-11-21,LT,Siauliai,Klaipeda,4952,Express,Delivered,None,109,,2,True
1416,2024-07-29,2024-07-31,2024-08-03,LT,Klaipeda,Panevezys,92,Standard,Delivered,None,64,,4,False
1417,2024-05-09,2024-05-09,2024-05-17,LT,Siauliai,Klaipeda,3437,Registered,Delayed,Address error,131,,1,False
1418,2024-11-10,2024-11-10,,LT,Siauliai,Kaunas,3467,Standard,Returned,Address error,165,Damaged,5,True
1419,2024-11-19,2024-11-21,2024-11-23,LT,Vilnius,Vilnius,1027,Registered,Delivered,None,284,,4,True
1420,2024-06-11,2024-06-12,2024-06-13,LT,Kaunas,Vilnius,1478,Express,Delivered,None,344,,4,False
1421,2024-07-05,2024-07-05,2024-07-08,LT,Siauliai,Klaipeda,1001,EMS,Delivered,None,290,,2,False
1422,2024-08-18,2024-08-19,,LT,Vilnius,Kaunas,237,Registered,Returned,Address error,199,Address incorrect,1,False
1423,2024-06-24,2024-06-26,2024-06-29,LT,Kaunas,Panevezys,2428,EMS,Delivered,None,67,,5,False
1424,2024-01-09,2024-01-10,2024-01-11,LT,Panevezys,Klaipeda,4673,Registered,Delivered,None,194,,1,False
1425,2024-11-17,2024-11-17,2024-11-19,LT,Panevezys,Siauliai,3154,EMS,Delivered,None,95,,2,True
1426,2024-04-25,2024-04-26,2024-04-28,LT,Panevezys,Klaipeda,3864,Registered,Delivered,None,280,,4,False
1427,2024-10-31,2024-11-01,2024-11-04,LT,Panevezys,Panevezys,140,Express,Delayed,Weather,213,,1,False
1428,2024-01-15,2024-01-15,2024-01-19,LT,Kaunas,Kaunas,177,Registered,Delivered,None,18,,2,False
1429,2024-01-18,2024-01-18,2024-01-19,LT,Siauliai,Klaipeda,2631,Standard,Delivered,None,61,,3,False
1430,2024-12-12,2024-12-12,2024-12-15,LT,Panevezys,Vilnius,4264,Registered,Delivered,None,268,,3,True
1431,2024-06-04,2024-06-06,2024-06-07,LT,Kaunas,Vilnius,681,Registered,Delivered,None,256,,5,False
1432,2024-04-23,2024-04-25,2024-04-27,LT,Siauliai,Vilnius,2150,Standard,Delivered,None,219,,2,False
1433,2024-09-28,2024-09-29,2024-10-03,LT,Siauliai,Siauliai,4612,EMS,Delivered,None,281,,5,False
1434,2024-12-01,2024-12-01,,LT,Klaipeda,Panevezys,431,Standard,Lost,Address error,344,,3,True
1435,2024-01-25,2024-01-26,2024-01-29,LT,Siauliai,Panevezys,3385,Express,Delivered,None,332,,5,False
1436,2024-09-24,2024-09-25,2024-09-28,LT,Vilnius,Klaipeda,4036,Standard,Delivered,None,262,,2,False
1437,2024-11-20,2024-11-21,,LT,Klaipeda,Siauliai,3364,Standard,Returned,Address error,214,Address incorrect,4,True
1438,2024-11-06,2024-11-06,2024-11-10,LT,Kaunas,Kaunas,4007,Registered,Delivered,None,321,,3,True
1439,2024-08-19,2024-08-20,2024-08-21,LT,Klaipeda,Klaipeda,1465,Registered,Delivered,None,68,,5,False
1440,2024-06-12,2024-06-13,2024-06-17,LT,Siauliai,Panevezys,4705,Registered,Delivered,None,82,,4,False
1441,2024-01-09,2024-01-11,2024-01-15,LT,Klaipeda,Vilnius,1566,EMS,Delivered,None,117,,1,False
1442,2024-06-05,2024-06-06,2024-06-08,LT,Vilnius,Klaipeda,1405,Express,Delivered,None,40,,4,False
1443,2024-05-10,2024-05-12,2024-05-19,LT,Klaipeda,Kaunas,4691,EMS,Delayed,Address error,241,,4,False
1444,2024-06-25,2024-06-27,2024-06-29,LT,Vilnius,Kaunas,4451,Standard,Delivered,None,280,,1,False
1445,2024-09-21,2024-09-23,2024-09-24,LT,Vilnius,Vilnius,1725,Registered,Delivered,None,338,,2,False
1446,2024-10-11,2024-10-13,2024-10-16,LT,Klaipeda,Siauliai,2991,EMS,Delayed,Address error,60,,2,False
